user_id,timestamp,event_name,platform,channel,plan,task_count,project_id
u_00613,2024-03-15 16:22:00,task_completed,Web,Referral,free,22,p_3087
u_04374,2024-03-15 16:22:00,task_created,Android,Organic,free,4,p_4863
u_00930,2024-03-15 16:26:00,task_created,Web,Product Hunt,paid,6,p_9605
u_04173,2024-03-15 16:26:00,task_created,Web,Referral,free,1,p_6914
u_00112,2024-03-15 16:27:00,task_completed,iOS,Organic,paid,7,p_4251
u_02774,2024-03-15 16:28:00,task_created,Android,Organic,free,1,p_6475
u_02059,2024-03-15 16:33:00,task_created,iOS,Organic,free,6,p_9412
u_02334,2024-03-15 16:33:00,task_created,iOS,Organic,free,8,p_9234
u_04751,2024-03-15 16:34:00,task_created,Android,Organic,free,15,p_6383
u_04149,2024-03-15 16:35:00,task_created,Web,Google Ads,free,1,p_5859
u_00875,2024-03-15 16:37:00,task_completed,Web,Product Hunt,free,17,p_1558
u_03114,2024-03-15 16:38:00,task_completed,iOS,Product Hunt,free,18,p_6492
u_00264,2024-03-15 16:40:00,task_created,Android,Organic,free,24,p_9673
u_04391,2024-03-15 16:40:00,signup,iOS,Organic,free,,
u_04347,2024-03-15 16:41:00,task_completed,Web,Product Hunt,free,15,p_9342
u_03939,2024-03-15 16:42:00,task_created,Web,Google Ads,free,19,p_8891
u_01305,2024-03-15 16:47:00,task_created,iOS,Referral,paid,19,p_3645
u_03976,2024-03-15 16:49:00,task_created,Web,Organic,paid,1,p_6897
u_00867,2024-03-15 16:53:00,task_completed,Android,Referral,free,1,p_8770
u_02695,2024-03-15 16:54:00,task_created,Web,Referral,free,11,p_4054
u_02280,2024-03-15 16:57:00,task_completed,iOS,Product Hunt,free,18,p_9691
u_04313,2024-03-15 17:05:00,project_created,Web,Organic,free,,p_9015
u_01346,2024-03-15 17:06:00,project_created,iOS,Product Hunt,free,,p_4386
u_01379,2024-03-15 17:07:00,task_created,Web,Product Hunt,free,1,p_3452
u_03223,2024-03-15 17:08:00,task_created,Web,Product Hunt,paid,1,p_6439
u_04245,2024-03-15 17:08:00,signup,Web,Product Hunt,paid,,
u_02031,2024-03-15 17:09:00,task_created,Web,Organic,paid,16,p_7778
u_02514,2024-03-15 17:10:00,task_completed,iOS,Organic,paid,9,p_9642
u_04269,2024-03-15 17:10:00,task_completed,Android,Product Hunt,free,4,p_3834
u_00845,2024-03-15 17:11:00,task_completed,Web,Organic,paid,1,p_3265
u_01444,2024-03-15 17:11:00,task_completed,Android,Organic,free,1,p_3549
u_02528,2024-03-15 17:11:00,signup,iOS,Referral,paid,,
u_04788,2024-03-15 17:12:00,task_created,Web,Product Hunt,free,23,p_8098
u_00431,2024-03-15 17:13:00,task_completed,Web,Referral,free,1,p_1001
u_02384,2024-03-15 17:16:00,task_created,Web,Organic,free,12,p_1379
u_01616,2024-03-15 17:17:00,signup,Web,Organic,free,,
u_00219,2024-03-15 17:18:00,signup,Web,Referral,free,,
u_02061,2024-03-15 17:20:00,task_completed,Web,Referral,free,23,p_4937
u_02061,2024-03-15 17:20:00,task_completed,Web,Referral,free,14,p_4937
u_00102,2024-03-15 17:24:00,task_created,Web,Product Hunt,free,4,p_3236
u_00258,2024-03-15 17:24:00,task_created,Web,Organic,paid,18,p_6133
u_03200,2024-03-15 17:24:00,task_created,Web,Referral,paid,9,p_6150
u_01784,2024-03-15 17:26:00,task_created,Web,Organic,paid,6,p_3070
u_04391,2024-03-15 17:28:00,project_created,iOS,Organic,free,,p_9285
u_01899,2024-03-15 17:29:00,task_created,iOS,Organic,paid,7,p_1481
u_02454,2024-03-15 17:30:00,signup,iOS,Product Hunt,free,,
u_03698,2024-03-15 17:34:00,task_completed,Web,Organic,free,23,p_8433
u_01395,2024-03-15 17:35:00,task_created,iOS,Referral,free,9,p_8964
u_02498,2024-03-15 17:40:00,task_completed,iOS,Organic,free,14,p_6010
u_02599,2024-03-15 17:41:00,signup,Web,Referral,free,,
u_00140,2024-03-15 17:42:00,task_completed,Android,Organic,free,20,p_7790
u_03636,2024-03-15 17:44:00,task_completed,Web,Organic,free,16,p_2674
u_00340,2024-03-15 17:46:00,task_completed,Web,Referral,free,7,p_9916
u_01251,2024-03-15 17:47:00,task_completed,Android,Organic,free,20,p_5604
u_01086,2024-03-15 17:48:00,task_completed,Android,Product Hunt,free,20,p_5994
u_01988,2024-03-15 17:50:00,task_completed,Web,Product Hunt,free,16,p_2753
u_01616,2024-03-15 17:55:00,project_created,Web,Organic,free,,p_3007
u_03121,2024-03-15 17:57:00,signup,Web,Organic,free,,
u_04577,2024-03-15 17:57:00,task_created,Web,Referral,paid,23,p_9176
u_03038,2024-03-15 18:00:00,task_created,Web,Organic,free,11,p_6915
u_02528,2024-03-15 18:02:00,project_created,iOS,Referral,paid,,p_7630
u_03460,2024-03-15 18:05:00,task_completed,iOS,Product Hunt,free,10,p_4680
u_03641,2024-03-15 18:06:00,task_created,Web,Organic,free,18,p_9314
u_02263,2024-03-15 18:08:00,signup,iOS,Google Ads,free,,
u_01256,2024-03-15 18:10:00,task_completed,Android,Referral,free,7,p_2434
u_02514,2024-03-15 18:10:00,task_completed,iOS,Organic,paid,19,p_9642
u_03184,2024-03-15 18:11:00,task_completed,Web,Organic,free,11,p_1077
u_00367,2024-03-15 18:12:00,signup,Web,Product Hunt,free,,
u_01952,2024-03-15 18:13:00,task_created,Android,Organic,free,21,p_3524
u_02102,2024-03-15 18:13:00,task_completed,Web,Organic,paid,2,p_3406
u_03738,2024-03-15 18:15:00,task_completed,Web,Product Hunt,paid,14,p_6174
u_00861,2024-03-15 18:16:00,task_created,iOS,Product Hunt,paid,1,p_3259
u_02685,2024-03-15 18:16:00,task_completed,Web,Organic,free,5,p_1251
u_02685,2024-03-15 18:16:00,task_completed,Web,Organic,free,13,p_1251
u_02572,2024-03-15 18:17:00,signup,Android,Google Ads,free,,
u_00280,2024-03-15 18:18:00,task_created,iOS,Referral,free,6,p_2412
u_04394,2024-03-15 18:18:00,task_created,Web,Product Hunt,free,2,p_9984
u_01315,2024-03-15 18:22:00,task_created,iOS,Organic,free,6,p_5466
u_00749,2024-03-15 18:24:00,signup,Android,Product Hunt,free,,
u_04245,2024-03-15 18:24:00,project_created,Web,Product Hunt,paid,,p_8725
u_03580,2024-03-15 18:26:00,task_created,Web,Organic,paid,11,p_9874
u_02876,2024-03-15 18:28:00,task_created,Web,Organic,free,12,p_6047
u_04737,2024-03-15 18:30:00,task_created,Web,Product Hunt,free,3,p_7115
u_00006,2024-03-15 18:31:00,task_completed,Web,Referral,paid,18,p_7153
u_02120,2024-03-15 18:33:00,task_completed,iOS,Organic,free,21,p_4145
u_00137,2024-03-15 18:34:00,task_created,Web,Referral,free,6,p_8696
u_00726,2024-03-15 18:35:00,task_created,Android,Organic,free,2,p_5373
u_01272,2024-03-15 18:36:00,team_invited,Web,Google Ads,free,,
u_01748,2024-03-15 18:37:00,project_created,iOS,Google Ads,free,,p_5756
u_01212,2024-03-15 18:38:00,task_created,iOS,Referral,free,18,p_8307
u_02619,2024-03-15 18:38:00,task_created,iOS,Referral,free,24,p_6407
u_03710,2024-03-15 18:38:00,task_created,Web,Product Hunt,paid,24,p_3272
u_01891,2024-03-15 18:39:00,task_created,iOS,Organic,free,1,p_1939
u_03459,2024-03-15 18:44:00,task_completed,iOS,Organic,free,10,p_2201
u_00089,2024-03-15 18:45:00,task_created,Android,Organic,free,15,p_1102
u_01852,2024-03-15 18:45:00,task_created,Web,Referral,free,4,p_8248
u_02563,2024-03-15 18:47:00,task_created,Web,Product Hunt,free,22,p_6977
u_00012,2024-03-15 18:50:00,task_created,iOS,Referral,free,4,p_4522
u_03863,2024-03-15 18:50:00,task_created,Android,Product Hunt,free,1,p_9183
u_03518,2024-03-15 18:51:00,signup,Web,Organic,paid,,
u_04125,2024-03-15 18:51:00,task_completed,Android,Referral,free,2,p_1343
u_02689,2024-03-15 18:52:00,task_completed,Web,Organic,paid,1,p_3499
u_04090,2024-03-15 18:52:00,task_created,Web,Organic,free,13,p_5874
u_01604,2024-03-15 18:54:00,task_created,Web,Referral,free,2,p_2460
u_03121,2024-03-15 18:54:00,project_created,Web,Organic,free,,p_1171
u_02038,2024-03-15 19:01:00,task_created,iOS,Organic,paid,18,p_3544
u_02742,2024-03-15 19:03:00,task_completed,Web,Referral,free,12,p_2193
u_03238,2024-03-15 19:03:00,signup,iOS,Organic,free,,
u_03442,2024-03-15 19:04:00,task_completed,Web,Organic,paid,7,p_8322
u_03442,2024-03-15 19:04:00,task_created,Web,Organic,paid,9,p_8322
u_00023,2024-03-15 19:05:00,task_completed,Android,Referral,paid,6,p_8995
u_00367,2024-03-15 19:05:00,project_created,Web,Product Hunt,free,,p_4379
u_00974,2024-03-15 19:08:00,task_completed,Android,Referral,free,10,p_9156
u_00974,2024-03-15 19:08:00,task_created,Android,Referral,free,13,p_9156
u_02599,2024-03-15 19:08:00,project_created,Web,Referral,free,,p_6553
u_02514,2024-03-15 19:10:00,task_created,iOS,Organic,paid,6,p_9642
u_01532,2024-03-15 19:16:00,signup,Android,Organic,free,,
u_01312,2024-03-15 19:17:00,task_completed,Android,Referral,free,1,p_1948
u_00826,2024-03-15 19:18:00,task_completed,Web,Organic,paid,13,p_3736
u_04246,2024-03-15 19:19:00,task_created,iOS,Organic,free,21,p_7577
u_04014,2024-03-15 19:22:00,task_created,Web,Organic,free,21,p_5156
u_04245,2024-03-15 19:24:00,task_created,Web,Product Hunt,paid,1,p_8725
u_04068,2024-03-15 19:25:00,task_created,iOS,Product Hunt,free,4,p_4953
u_04264,2024-03-15 19:25:00,task_completed,Android,Referral,free,3,p_2685
u_01665,2024-03-15 19:27:00,task_completed,Web,Referral,free,21,p_5570
u_04107,2024-03-15 19:29:00,task_created,Web,Product Hunt,free,14,p_3685
u_02532,2024-03-15 19:33:00,task_completed,Web,Product Hunt,paid,10,p_4115
u_02757,2024-03-15 19:36:00,task_created,Web,Referral,paid,23,p_3005
u_04716,2024-03-15 19:41:00,task_created,Web,Organic,free,4,p_7578
u_04844,2024-03-15 19:41:00,signup,iOS,Google Ads,free,,
u_01410,2024-03-15 19:45:00,task_created,Web,Product Hunt,paid,10,p_7364
u_02128,2024-03-15 19:45:00,signup,Web,Google Ads,free,,
u_00224,2024-03-15 19:47:00,signup,Web,Referral,free,,
u_02420,2024-03-15 19:47:00,task_completed,Web,Referral,paid,18,p_5288
u_01744,2024-03-15 19:48:00,task_created,Web,Referral,free,1,p_1983
u_03238,2024-03-15 19:48:00,project_created,iOS,Organic,free,,p_9790
u_00198,2024-03-15 19:52:00,task_created,Web,Referral,free,12,p_3393
u_00749,2024-03-15 19:52:00,project_created,Android,Product Hunt,free,,p_2517
u_00313,2024-03-15 19:53:00,signup,Web,Organic,free,,
u_00340,2024-03-15 19:53:00,task_created,Web,Referral,free,2,p_9916
u_04944,2024-03-15 19:53:00,task_completed,iOS,Referral,paid,6,p_9409
u_01605,2024-03-15 19:54:00,task_created,iOS,Organic,paid,22,p_9914
u_02088,2024-03-15 19:56:00,signup,Web,Google Ads,free,,
u_03563,2024-03-15 19:56:00,task_created,Android,Referral,paid,19,p_8642
u_00705,2024-03-15 20:00:00,task_completed,iOS,Organic,free,15,p_5014
u_03518,2024-03-15 20:01:00,project_created,Web,Organic,paid,,p_3467
u_00985,2024-03-15 20:04:00,signup,iOS,Organic,free,,
u_02267,2024-03-15 20:04:00,task_created,Web,Product Hunt,free,3,p_5493
u_04293,2024-03-15 20:04:00,task_created,iOS,Organic,free,16,p_2447
u_00237,2024-03-15 20:05:00,signup,Web,Google Ads,free,,
u_04186,2024-03-15 20:05:00,signup,Android,Referral,free,,
u_01264,2024-03-15 20:07:00,signup,iOS,Referral,free,,
u_00099,2024-03-15 20:08:00,task_created,Android,Organic,free,7,p_3468
u_01575,2024-03-15 20:11:00,task_created,Web,Organic,free,20,p_8534
u_01932,2024-03-15 20:17:00,task_created,iOS,Product Hunt,free,20,p_3567
u_01917,2024-03-15 20:18:00,task_completed,Web,Product Hunt,free,11,p_8607
u_03406,2024-03-15 20:19:00,task_created,Android,Referral,free,15,p_4280
u_03488,2024-03-15 20:19:00,task_created,Web,Product Hunt,free,1,p_6826
u_00179,2024-03-15 20:20:00,task_completed,iOS,Referral,free,16,p_4033
u_01782,2024-03-15 20:22:00,task_created,Web,Product Hunt,free,1,p_1343
u_03652,2024-03-15 20:22:00,signup,Android,Organic,free,,
u_00282,2024-03-15 20:24:00,task_created,Web,Organic,free,4,p_3285
u_00429,2024-03-15 20:24:00,task_created,Android,Organic,free,1,p_5457
u_01751,2024-03-15 20:24:00,task_created,Web,Product Hunt,free,8,p_3279
u_04816,2024-03-15 20:24:00,task_created,Web,Organic,paid,3,p_2742
u_04934,2024-03-15 20:24:00,signup,Web,Organic,free,,
u_01428,2024-03-15 20:26:00,task_created,Web,Organic,free,9,p_5740
u_04694,2024-03-15 20:28:00,task_created,Web,Referral,free,5,p_3086
u_00482,2024-03-15 20:29:00,task_created,Web,Organic,paid,1,p_3072
u_01899,2024-03-15 20:29:00,task_completed,iOS,Organic,paid,7,p_1481
u_02012,2024-03-15 20:31:00,task_completed,Android,Organic,free,6,p_4287
u_01532,2024-03-15 20:33:00,project_created,Android,Organic,free,,p_8215
u_00137,2024-03-15 20:34:00,task_completed,Web,Referral,free,7,p_8696
u_02193,2024-03-15 20:36:00,task_created,iOS,Product Hunt,free,1,p_3645
u_02229,2024-03-15 20:37:00,signup,Web,Organic,free,,
u_02412,2024-03-15 20:37:00,task_completed,iOS,Referral,free,14,p_4767
u_02453,2024-03-15 20:38:00,task_completed,Web,Product Hunt,free,14,p_8766
u_02583,2024-03-15 20:40:00,task_completed,Web,Organic,free,1,p_5246
u_00259,2024-03-15 20:42:00,signup,Web,Organic,free,,
u_00572,2024-03-15 20:43:00,task_created,Web,Referral,free,18,p_9573
u_03279,2024-03-15 20:44:00,signup,Android,Google Ads,free,,
u_00936,2024-03-15 20:46:00,subscription_started,iOS,Organic,free,,
u_00936,2024-03-15 20:46:00,task_completed,iOS,Organic,free,22,p_8569
u_02420,2024-03-15 20:47:00,task_created,Web,Referral,paid,10,p_5288
u_03465,2024-03-15 20:47:00,signup,iOS,Product Hunt,free,,
u_03968,2024-03-15 20:47:00,task_created,Web,Organic,free,11,p_3854
u_02121,2024-03-15 20:49:00,task_completed,Web,Organic,paid,12,p_1261
u_00536,2024-03-15 20:51:00,signup,iOS,Organic,free,,
u_02727,2024-03-15 20:51:00,task_created,Web,Product Hunt,free,6,p_4168
u_01432,2024-03-15 20:58:00,signup,Web,Product Hunt,free,,
u_00940,2024-03-15 21:00:00,task_created,Android,Organic,free,1,p_5077
u_00985,2024-03-15 21:00:00,project_created,iOS,Organic,free,,p_3187
u_03437,2024-03-15 21:00:00,task_completed,Web,Google Ads,free,6,p_3165
u_00224,2024-03-15 21:01:00,project_created,Web,Referral,free,,p_9666
u_00689,2024-03-15 21:01:00,task_completed,iOS,Product Hunt,paid,10,p_6077
u_02038,2024-03-15 21:01:00,task_completed,iOS,Organic,paid,7,p_3544
u_03652,2024-03-15 21:01:00,project_created,Android,Organic,free,,p_4530
u_00563,2024-03-15 21:02:00,task_completed,Web,Referral,paid,23,p_6736
u_00897,2024-03-15 21:05:00,task_completed,Web,Organic,free,13,p_4052
u_00129,2024-03-15 21:06:00,signup,Android,Organic,free,,
u_04383,2024-03-15 21:07:00,signup,Web,Organic,free,,
u_00259,2024-03-15 21:08:00,project_created,Web,Organic,free,,p_2482
u_04263,2024-03-15 21:09:00,task_completed,iOS,Organic,free,22,p_7739
u_02102,2024-03-15 21:13:00,task_created,Web,Organic,paid,10,p_3406
u_03886,2024-03-15 21:13:00,task_completed,Web,Organic,paid,17,p_4006
u_03886,2024-03-15 21:13:00,task_created,Web,Organic,paid,21,p_4006
u_00552,2024-03-15 21:15:00,task_created,Web,Organic,paid,18,p_6002
u_04186,2024-03-15 21:16:00,project_created,Android,Referral,free,,p_7306
u_01932,2024-03-15 21:17:00,task_completed,iOS,Product Hunt,free,16,p_3567
u_04246,2024-03-15 21:19:00,task_completed,iOS,Organic,free,21,p_7577
u_00771,2024-03-15 21:21:00,task_created,Android,Organic,free,14,p_2149
u_03229,2024-03-15 21:22:00,task_created,Android,Product Hunt,free,15,p_5743
u_02229,2024-03-15 21:23:00,project_created,Web,Organic,free,,p_5518
u_03200,2024-03-15 21:24:00,task_completed,Web,Referral,paid,3,p_6150
u_01784,2024-03-15 21:26:00,task_completed,Web,Organic,paid,4,p_3070
u_04075,2024-03-15 21:26:00,signup,iOS,Organic,free,,
u_00380,2024-03-15 21:28:00,task_created,Android,Product Hunt,free,16,p_4779
u_01850,2024-03-15 21:30:00,signup,Android,Product Hunt,free,,
u_03376,2024-03-15 21:30:00,project_created,iOS,Google Ads,free,,p_5269
u_01061,2024-03-15 21:36:00,task_completed,iOS,Referral,paid,1,p_5201
u_02580,2024-03-15 21:36:00,task_created,Web,Referral,free,3,p_6415
u_00547,2024-03-15 21:42:00,signup,Android,Google Ads,free,,
u_03285,2024-03-15 21:42:00,task_completed,Web,Organic,free,16,p_8037
u_03285,2024-03-15 21:42:00,task_created,Web,Organic,free,6,p_8037
u_03968,2024-03-15 21:47:00,task_completed,Web,Organic,free,17,p_3854
u_03968,2024-03-15 21:47:00,task_completed,Web,Organic,free,11,p_3854
u_04075,2024-03-15 21:49:00,project_created,iOS,Organic,free,,p_4991
u_00536,2024-03-15 21:51:00,project_created,iOS,Organic,free,,p_7656
u_01355,2024-03-15 21:51:00,task_created,Web,Referral,paid,10,p_1866
u_04383,2024-03-15 21:51:00,project_created,Web,Organic,free,,p_1068
u_04445,2024-03-15 21:51:00,task_created,iOS,Organic,free,2,p_1329
u_01909,2024-03-15 21:52:00,task_created,Android,Referral,free,6,p_8168
u_04288,2024-03-15 21:54:00,task_created,iOS,Organic,free,3,p_7098
u_00370,2024-03-15 21:55:00,task_created,Web,Referral,free,8,p_2007
u_01453,2024-03-15 21:56:00,task_created,Web,Referral,free,9,p_5366
u_03369,2024-03-15 21:56:00,task_created,Web,Organic,paid,16,p_7369
u_01713,2024-03-15 21:58:00,task_created,Web,Referral,paid,5,p_4844
u_03652,2024-03-15 22:01:00,task_created,Android,Organic,free,1,p_4530
u_00563,2024-03-15 22:02:00,task_completed,Web,Referral,paid,14,p_6736
u_01744,2024-03-15 22:02:00,task_created,Web,Referral,free,19,p_1983
u_03705,2024-03-15 22:02:00,task_created,Web,Organic,free,6,p_8996
u_02184,2024-03-15 22:03:00,task_completed,Web,Organic,free,1,p_9996
u_00367,2024-03-15 22:05:00,task_created,Web,Product Hunt,free,1,p_4379
u_00974,2024-03-15 22:08:00,task_completed,Android,Referral,free,15,p_9156
u_02031,2024-03-15 22:09:00,task_created,Web,Organic,paid,9,p_7778
u_01256,2024-03-15 22:10:00,task_created,Android,Referral,free,18,p_2434
u_00845,2024-03-15 22:11:00,task_created,Web,Organic,paid,19,p_3265
u_02685,2024-03-15 22:16:00,export_data,Web,Organic,free,,
u_01850,2024-03-15 22:20:00,project_created,Android,Product Hunt,free,,p_3745
u_02061,2024-03-15 22:20:00,task_created,Web,Referral,free,13,p_4937
u_03022,2024-03-15 22:23:00,task_created,Web,Product Hunt,free,2,p_9256
u_04816,2024-03-15 22:24:00,task_completed,Web,Organic,paid,1,p_2742
u_03757,2024-03-15 22:28:00,task_created,Web,Organic,free,2,p_1151
u_00646,2024-03-15 22:29:00,task_created,Web,Referral,free,10,p_5856
u_04122,2024-03-15 22:29:00,task_created,Android,Product Hunt,free,18,p_4017
u_00654,2024-03-15 22:30:00,task_created,Web,Organic,free,20,p_2149
u_00137,2024-03-15 22:34:00,task_completed,Web,Referral,free,6,p_8696
u_02554,2024-03-15 22:34:00,team_invited,Web,Referral,paid,,
u_04705,2024-03-15 22:43:00,task_created,Web,Organic,free,24,p_8491
u_01410,2024-03-15 22:45:00,task_completed,Web,Product Hunt,paid,10,p_7364
u_01305,2024-03-15 22:47:00,task_created,iOS,Referral,paid,1,p_3645
u_04944,2024-03-15 22:53:00,team_invited,iOS,Referral,paid,,
u_01604,2024-03-15 22:54:00,task_completed,Web,Referral,free,2,p_2460
u_00925,2024-03-15 23:01:00,task_completed,iOS,Organic,free,20,p_4763
u_00348,2024-03-15 23:10:00,task_created,iOS,Organic,free,17,p_9342
u_02514,2024-03-15 23:10:00,task_completed,iOS,Organic,paid,6,p_9642
u_03072,2024-03-15 23:11:00,task_created,iOS,Referral,free,24,p_3196
u_00970,2024-03-15 23:13:00,task_created,iOS,Organic,free,14,p_9803
u_00709,2024-03-15 23:14:00,project_created,Web,Google Ads,paid,,p_6121
u_03577,2024-03-15 23:15:00,task_created,Web,Referral,free,15,p_3836
u_00916,2024-03-15 23:17:00,task_created,iOS,Referral,free,2,p_4064
u_00949,2024-03-15 23:17:00,integration_connected,Web,Referral,free,,
u_00631,2024-03-15 23:19:00,task_completed,Web,Referral,free,6,p_6171
u_01841,2024-03-15 23:20:00,task_created,iOS,Organic,free,10,p_2344
u_00613,2024-03-15 23:22:00,task_completed,Web,Referral,free,10,p_3087
u_01428,2024-03-15 23:26:00,task_completed,Web,Organic,free,9,p_5740
u_01665,2024-03-15 23:27:00,task_created,Web,Referral,free,24,p_5570
u_03643,2024-03-15 23:27:00,task_created,Web,Referral,free,3,p_8055
u_04107,2024-03-15 23:29:00,task_completed,Web,Product Hunt,free,14,p_3685
u_01651,2024-03-15 23:32:00,task_created,iOS,Organic,free,21,p_5068
u_02611,2024-03-15 23:32:00,task_created,iOS,Referral,free,18,p_5983
u_02059,2024-03-15 23:33:00,task_completed,iOS,Organic,free,6,p_9412
u_02554,2024-03-15 23:34:00,task_created,Web,Referral,paid,6,p_5236
u_03292,2024-03-15 23:35:00,task_created,Android,Product Hunt,free,11,p_6982
u_04850,2024-03-15 23:35:00,task_completed,Web,Product Hunt,free,22,p_2180
u_04380,2024-03-15 23:37:00,task_created,Web,Organic,free,24,p_2071
u_01632,2024-03-15 23:39:00,task_created,Web,Referral,paid,24,p_3993
u_04568,2024-03-15 23:41:00,integration_connected,Android,Organic,free,,
u_03939,2024-03-15 23:42:00,task_completed,Web,Google Ads,free,19,p_8891
u_00340,2024-03-15 23:46:00,task_completed,Web,Referral,free,7,p_9916
u_00291,2024-03-15 23:48:00,task_created,Web,Referral,free,7,p_3934
u_03311,2024-03-15 23:50:00,task_created,Android,Referral,free,8,p_6578
u_01664,2024-03-15 23:54:00,task_created,Android,Organic,paid,15,p_7984
u_01772,2024-03-15 23:58:00,task_created,iOS,Product Hunt,paid,20,p_3742
u_02399,2024-03-16 00:00:00,integration_connected,Android,Organic,free,,
